merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,mcc_valid,settlement_account_valid,declared_avg_ticket_size_invalid_flag,declared_avg_ticket_size_parse_failure_flag,onboarding_date_parse_failure_flag,merchant_status_unmapped_flag
MCH1383,dubey group,MISC,GROCERY,INDIVIDUAL,HYDERABAD,TELANGANA,,JDGO5125225131187,ACTIVE,,False,True,False,False,True,False
MCH3214,Dubey Inc,4131,TRANSPRT,INDIVIDUAL,BANGALORE,KARNATAKA,2024-07-24 00:45:00,1238686450,ACTIVE,2052.0,True,True,False,False,False,False
MCH3641,"khurana, barman and suresh",5699,FASHION,INDIVIDUAL,DELHI,DELHI,,XXXX0826,ACTIVE,2224.44,True,False,False,False,True,False
MCH6273,"Dubey, Narula and Jhaveri",5311,DEPARTMENT_STORE,PRIVATE_LIMITED,PUNE,MAHARASHTRA,2025-05-06 00:00:00,,ACTIVE,754.63,True,False,False,False,False,False
MCH8400,Banerjee Inc,5812,RESTAURANTS,SOLE_PROPRIETOR,LUCKNOW,UTTAR_PRADESH,,,ACTIVE,,True,False,False,False,False,False
MCH5793,Pathak Group,4131,BUS_TAXI,INDIVIDUAL,MUMBAI,MAHARASHTRA,2025-04-27 00:00:00,5675595225,ACTIVE,1570.7,True,True,False,False,False,False
MCH5745,"Bahri, Dutta and Narang",4131,TRANSPRT,INDIVIDUAL,BENGALURU,KARNATAKA,2024-03-27 07:33:00,GWGG2673614762721,ACTIVE,955.1,True,True,False,False,False,False
MCH4246,Rama-Dasgupta,5311,RETAIL,INDIVIDUAL,AMRITSAR,PUNJAB,,,ACTIVE,2336.28,True,False,False,False,True,False
MCH6806,Badal-Bhasin,5411,GROCERY_STORE,INDIVIDUAL,HYDERABAD,TELANGANA,2025-12-05 00:00:00,,ACTIVE,23208.4,True,False,False,False,False,False
MCH6818,"Halder, Tata and Chand",7011,HOTELS,SOLE_PROPRIETOR,KOLKATA,WEST_BENGAL,2025-04-20 00:00:00,,ACTIVE,233.0,True,False,False,False,False,False
MCH5378,Chaudhari Inc,7011,HOSPITALITY,INDIVIDUAL,BENGALURU,KARNATAKA,2023-12-12 00:00:00,XXXX0207,ACTIVE,,True,False,False,False,False,False
MCH4904,"Verma, Tak and Morar",04814,PHONE_SERVICE,PARTNERSHIP,MUMBAI,MAHARASHTRA,,,ACTIVE,457.36,False,False,False,False,False,False
MCH3561,Kumar LLC,05812,FOOD,PARTNERSHIP,MADRAS,TAMIL_NADU,2025-10-18 00:00:00,9204267445,ACTIVE,715.0,False,True,False,False,False,False
MCH2945,Agarwa1-Cherian,UNKNOWN,MOBILE_RECHARGE,SOLE_PROPRIETOR,JALANDAR,PUNJAB,2025-10-06 00:00:00,XXXX2889,INACTIVE,1759.15,False,False,False,False,False,False
MCH8656,Singh PLC,,BOOK_STORE,INDIVIDUAL,BANGALORE,KARNATAKA,,RQTA6882310547982,ACTIVE,9885.11,False,True,False,False,True,False
MCH3442,Choudhry-Ravi,05699,CLOTHING,PARTNERSHIP,BOMBAY,MAHARASHTRA,2025-09-09 00:00:00,XXXX0565,ACTIVE,3189.0,False,False,False,False,False,False
MCH4733,Sankar Inc,5411,GROCERY_STORE,SOLE_PROPRIETOR,JAIPUR,RAJASTHAN,2023-01-25 00:00:00,XXXX7201,ACTIVE,1176.53,True,False,False,False,False,False
MCH5303,walla inc,5311,DEPARTMENT_STORES,PRIVATE_LIMITED,MADRAS,TAMIL_NADU,,,ACTIVE,1019.0,True,False,False,False,False,False
MCH8536,Boase PLC,UNKNOWN,TELECOM,PARTNERSHIP,BOMBAY,MAHARASHTRA,2024-10-23 00:00:00,,ACTIVE,3149.45,False,False,False,False,False,False
MCH5410,Ganesh LLC,7011,HOTEL,PARTNERSHIP,DELHI,DELHI,2023-01-13 16:09:00,,ACTIVE,1114.19,True,False,False,False,False,False
MCH1138,"Shan,BuchandTank",5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,BANGALORE,KARNATAKA,,XXXX0724,ACTIVE,1369.64,True,False,False,False,True,False
MCH1652,Tripathi-Vasa,05311,DEPT_STORE,PRIVATE_LIMITED,AMRITSAR,PUNJAB,,7462856821,INACTIVE,1419.63,False,True,False,False,True,False
MCH4604,"Som, Kalla and Dada",05699,CLOTHS,SOLE_PROPRIETOR,CHENNAI,TAMIL_NADU,2024-07-02 15:25:30,,ACTIVE,1478.97,False,False,False,False,False,False
MCH9380,CHAKRABARTI GROUP,5812,FOOD_SERVICES,PRIVATE_LIMITED,LUDHIANA,PUNJAB,2023-11-23 00:00:00,ECMM7078142170981,ACTIVE,199.0,True,True,False,False,False,False
MCH1015,Mannan-Subramaniam,7011,HOTELS,INDIVIDUAL,HYD,TELANGANA,2024-05-19 00:00:00,,ACTIVE,,True,False,True,False,False,False
MCH8053,CHHABRA INC,04814,TELECOM,INDIVIDUAL,HYDERABAD,TELANGANA,2023-03-29 01:53:59,XXXX7777,ACTIVE,1235.44,False,False,False,False,False,False
MCH8033,"Kala, Mahal and Dash",5311,DEPARTMENT_STORE,INDIVIDUAL,HYDERABAD,TELANGANA,,XXXX2251,SUSPENDED,1390.13,True,False,False,False,True,False
MCH7260,Kunda Inc,7011,HOSPITALITY,PRIVATE_LIMITED,JALANDHAR,PUNJAB,2024-06-20 00:00:00,,ACTIVE,391.11,True,False,False,False,False,False
MCH8713,"Shere, Loke and Butala",4814,PHONE_SERVICE,PRIVATE_LIMITED,DELHI,DELHI,,,INACTIVE,,True,False,True,False,False,False
MCH6001,Murthy-Batra,7011,HOTELS,SOLE_PROPRIETOR,JALANDAR,PUNJAB,2024-08-31 00:00:00,DRAQ5734718978671,ACTIVE,1116.47,True,True,False,False,False,False
MCH1792,Palan-Naidu,5699,CLOTHS,PARTNERSHIP,BENGALURU,KARNATAKA,2023-01-28 00:00:00,JXLM1363091809821,ACTIVE,443.5,True,True,False,False,False,False
MCH8129,"Devan, Ramesh and 0ak",5311,DEPARTMENT_STORES,INDIVIDUAL,KOLKATA,WEST_BENGAL,2025-03-22 13:11:16,XXXX5824,ACTIVE,2940.0,True,False,False,False,False,False
MCH1775,Karnik Inc,5411,GROCERY_STORE,PRIVATE_LIMITED,LUCKNOW,UTTAR_PRADESH,2023-04-13 08:51:51,MCRQ9864671908344,ACTIVE,313.0,True,True,False,False,False,False
MCH6593,"Thakur, V0hra and Kar",5411,KIRANA,PRIVATE_LIMITED,HYDERABAD,TELANGANA,2025-05-26 00:00:00,,ACTIVE,5861.0,True,False,False,False,False,False
MCH5556,Pau-Kale,5912,MEDICAL_STORE,PRIVATE_LIMITED,MUMBAI,MAHARASHTRA,2023-10-31 04:23:01,FLTM9160494360696,ACTIVE,513.95,True,True,False,False,False,False
MCH2024,"Ram, Manda and Chopra",4131,TRANSPORTATION,SOLE_PROPRIETOR,PUNE,MAHARASHTRA,2025-07-24 00:00:00,,ACTIVE,,True,False,True,False,False,False
MCH8932,"Venkatesh, Nayak and Ravel",,OTHER,PRIVATE_LIMITED,LUCKNOW,UTTAR_PRADESH,,STLO0893921270298,ACTIVE,1585.03,False,True,False,False,True,False
MCH4419,Gill-Ratta,5912,MEDICAL_STORE,SOLE_PROPRIETOR,JPR,RAJASTHAN,2024-09-15 14:40:00,ETZF4377515836271,ACTIVE,1442.51,True,True,False,False,False,False
MCH5856,"WASON, SAVANT AND BAHL",UNKNOWN,MISCELLANEOUS,INDIVIDUAL,MUMBAI,MAHARASHTRA,,,ACTIVE,944.06,False,False,False,False,True,False
MCH1060,Goda and Sons,5311,DEPT_STORE,SOLE_PROPRIETOR,MADRAS,TAMIL_NADU,2023-05-18 00:00:00,2862334269,INACTIVE,2371.8,True,True,False,False,False,False
MCH4433,"PATIL, SUBRAMANIAN AND MADAN",7011,HOSPITALITY,PARTNERSHIP,CALCUTTA,WEST_BENGAL,2023-01-23 00:00:00,KNSD2742017347383,ACTIVE,830.16,True,True,False,False,False,False
MCH9401,Ravi LLC,07011,HOTELS,SOLE_PROPRIETOR,PUNE,MAHARASHTRA,2025-11-14 00:00:00,1215375647,ACTIVE,1824.72,False,True,False,False,False,False
MCH8098,"Babu, Gupta and Bir",5812,RESTAURANTS,PARTNERSHIP,LKO,UTTAR_PRADESH,,FYXA2708849715447,ACTIVE,320.71,True,True,False,False,False,False
MCH7564,"Mahal, Thaman and Dani",,BOOKS_STATIONERY,SOLE_PROPRIETOR,JALANDHAR,PUNJAB,2023-12-23 00:00:00,7935535958,ACTIVE,503.13,False,True,False,False,False,False
MCH7063,"THAKER, GROVER AND MOHANTY",,MISC_RETAIL,INDIVIDUAL,NEW_DELHI,DELHI,2024-01-19 00:00:00,,INACTIVE,,False,False,False,False,False,False
MCH3040,"Dhar, Kunda and Desai",05411,GROCERY_STORE,PARTNERSHIP,JAIPUR,RAJASTHAN,2025-03-05 00:00:00,,ACTIVE,267.0,False,False,False,False,False,False
MCH1237,Agarwal-Kibe,07011,HOSPITALITY,PARTNERSHIP,MUMBAY,MAHARASHTRA,2023-03-30 00:00:00,CKEI2680343648784,ACTIVE,750.84,False,True,False,False,False,False
MCH2014,Bali-Mani,7011,HOTELS,INDIVIDUAL,PUNE,MAHARASHTRA,2023-08-01 09:32:25,ARLE1914445816062,ACTIVE,8107.98,True,True,False,False,False,False
MCH5251,Sehgal-Yadav,5411,GROCERIES,SOLE_PROPRIETOR,BENGALURU,KARNATAKA,2024-11-18 00:00:00,XUHW6533831586352,ACTIVE,625.43,True,True,False,False,False,False
MCH8967,Kade-Sama,05699,CLOTHS,PARTNERSHIP,DELHI,DELHI,2023-02-18 00:00:00,,ACTIVE,,False,False,False,False,False,False
MCH2350,Tata-Palla,5699,CLOTHS,PRIVATE_LIMITED,JAIPUR,RAJASTHAN,2025-01-29 00:00:00,,ACTIVE,1391.95,True,False,False,False,False,False
MCH3093,"B0ba1, Madan and Narain",,MISCELLANEOUS,INDIVIDUAL,JALANDHAR,PUNJAB,2025-06-12 00:00:00,6552427779,INACTIVE,2015.86,False,True,False,False,False,False
MCH8331,Yogi Inc,5999,RETAIL_OTHER,SOLE_PROPRIETOR,BLR,KARNATAKA,2025-05-07 00:00:00,,INACTIVE,1372.86,True,False,False,False,False,False
MCH2236,Yohannan-Chada,5311,DEPT_STORE,PRIVATE_LIMITED,KOLKATA,WEST_BENGAL,2023-01-24 08:58:43,3926948531,INACTIVE,5340.64,True,True,False,False,False,False
MCH3005,"Saxena, Narain and Mander",5699,APPAREL,PRIVATE_LIMITED,KOLKATA,WEST_BENGAL,2024-03-25 00:00:00,RIGO9314848159457,INACTIVE,1149.79,True,True,False,False,False,False
MCH5957,Bose PLC,5942,BOOKS_STATIONERY,PARTNERSHIP,JAIPUR,RAJASTHAN,2023-09-22 00:00:00,,INACTIVE,1309.17,True,False,False,False,False,False
MCH1320,Babu-Khatri,5699,FASHION,INDIVIDUAL,KOLKATA,WEST_BENGAL,2023-11-24 10:52:12,XXXX8923,SUSPENDED,,True,False,False,False,False,False
MCH9984,"Dash, Radhakrishnan and Singh",4131,TRANSPORT,SOLE_PROPRIETOR,ASR,PUNJAB,2025-11-01 00:00:00,4065235597,ACTIVE,956.87,True,True,False,False,False,False
MCH5293,PINGLE PLC,5999,MISCELLANEOUS,INDIVIDUAL,DELHI,DELHI,,XXXX2228,ACTIVE,1088.29,True,False,False,False,True,False
MCH2133,Bose-Saraf,5999,MISC_RETAIL,SOLE_PROPRIETOR,MUMBAI,MAHARASHTRA,2024-09-19 00:00:00,6035698626,ACTIVE,,True,True,True,False,False,False
MCH3470,CHOPRA-GARDE,4814,TELECOM,INDIVIDUAL,BANGALORE,KARNATAKA,,,ACTIVE,509.62,True,False,False,False,True,False
MCH1420,Aggarwal-Garde,4131,BUS_TAXI,SOLE_PROPRIETOR,MUMBAI,MAHARASHTRA,2024-03-18 00:00:00,XXXX4337,ACTIVE,830.85,True,False,False,False,False,False
MCH1340,Pingle-Lad,5999,MISC_RETAIL,INDIVIDUAL,CHENNAI,TAMIL_NADU,,,ACTIVE,,True,False,False,False,True,False
MCH1786,"Ganguly, Mammen and Babu",5411,GROCERIES,SOLE_PROPRIETOR,PUNE,MAHARASHTRA,2025-05-22 00:00:00,YNDF5378176701295,ACTIVE,1212.0,True,True,False,False,False,False
MCH5671,Bava-Arya,5699,FASHION,PRIVATE_LIMITED,HYDERABAD,TELANGANA,2023-11-18 22:06:00,SNRX5730951285773,ACTIVE,2123.47,True,True,False,False,False,False
MCH2681,Upadhyay-Bava,7011,HOSPITALITY,INDIVIDUAL,PUNE,MAHARASHTRA,2024-02-16 00:00:00,YHMW6591611383032,ACTIVE,230.72,True,True,False,False,False,False
MCH6745,Chaudry PLC,7011,HOSPITALITY,INDIVIDUAL,LUCKNOW,UTTAR_PRADESH,2023-05-16 00:00:00,,INACTIVE,2605.91,True,False,False,False,False,False
MCH1647,NARULA LLC,5699,FASHION,INDIVIDUAL,LUDHIANA,PUNJAB,,5628842369,SUSPENDED,1898.14,True,True,False,False,True,False
MCH4578,"Pancha1, Ch0pra and Ma11",5942,BOOK_STORE,PRIVATE_LIMITED,CHENNAI,TAMIL_NADU,2023-07-22 00:00:00,IFCV0550743259811,INACTIVE,2039.12,True,True,False,False,False,False
MCH3341,Ramesh Inc,5912,PHARMACY,INDIVIDUAL,MUMBAY,MAHARASHTRA,2024-11-15 02:33:00,,ACTIVE,1745.15,True,False,False,False,False,False
MCH1333,Sastry PLC,4814,PHONE_SERVICE,INDIVIDUAL,AMRITSAR,PUNJAB,2025-09-18 18:25:49,DIOZ5944277163234,INACTIVE,1548.51,True,True,False,False,False,False
MCH1174,Mander-Kari,05411,GROCERIES,PARTNERSHIP,JALANDAR,PUNJAB,,,ACTIVE,1013.97,False,False,False,False,True,False
MCH8784,"Iyengar, Savant and Sehgal",4131,TRANSPRT,PRIVATE_LIMITED,BOMBAY,MAHARASHTRA,2024-01-12 00:00:00,,ACTIVE,575.0,True,False,False,False,False,False
MCH6017,Hayer Group,5812,RESTAURANTS,PRIVATE_LIMITED,MUMBAI,MAHARASHTRA,2024-11-24 00:00:00,,ACTIVE,,True,False,True,False,False,False
MCH9763,Bhatnagar-Ramesh,5699,CLOTHS,INDIVIDUAL,BENGALURU,KARNATAKA,2023-03-24 10:13:00,FAWR8699456284349,ACTIVE,2954.71,True,True,False,False,False,False
MCH4909,"Sharaf, Lalla and Rattan",,BOOKS,SOLE_PROPRIETOR,CALCUTTA,WEST_BENGAL,2025-02-16 20:04:00,5725440715,SUSPENDED,650.04,False,True,False,False,False,False
MCH6982,Manda and Sons,4814,MOBILE_RECHARGE,PARTNERSHIP,DELHI,DELHI,2024-01-30 20:46:00,UKBI1493589511002,INACTIVE,,True,True,True,False,False,False
MCH4221,"Rastogi, Goda and Naidu",5999,RETAIL_OTHER,INDIVIDUAL,JALANDHAR,PUNJAB,,,ACTIVE,745.75,True,False,False,False,False,False
MCH1934,"Deol,DugarandParmer",5942,STATIONERY,PRIVATE_LIMITED,MADRAS,TAMIL_NADU,2025-06-26 13:50:54,,ACTIVE,2520.96,True,False,False,False,False,False
MCH7600,"Karnik, Thakur and Palla",5912,MEDICAL,SOLE_PROPRIETOR,HYDERABAD,TELANGANA,2023-04-24 05:46:43,,ACTIVE,1154.91,True,False,False,False,False,False
MCH9745,Chaudhuri PLC,MISC,CLOTHS,SOLE_PROPRIETOR,PUNE,MAHARASHTRA,2025-05-26 00:00:00,LAJQ5592021482333,INACTIVE,475.31,False,True,False,False,False,False
MCH4421,natarajan-borah,5999,MISCELLANEOUS,SOLE_PROPRIETOR,MUMBAI,MAHARASHTRA,2024-11-21 00:00:00,,ACTIVE,1261.07,True,False,False,False,False,False
MCH3490,Sachdev-Din,5411,KIRANA,INDIVIDUAL,DELHI,DELHI,2023-02-21 00:00:00,VNMY8994386086089,SUSPENDED,570.0,True,True,False,False,False,False
MCH8264,"Hayer, Pant and Suresh",4131,BUS_TAXI,PRIVATE_LIMITED,JPR,RAJASTHAN,,WKHI8476650778332,ACTIVE,2906.17,True,True,False,False,True,False
MCH7567,badal-tripathi,5699,GARMENTS,PARTNERSHIP,DELHI,DELHI,2023-01-23 14:11:00,,ACTIVE,581.85,True,False,False,False,False,False
MCH6419,"Bhalla, Dubey and Salvi",,MEDICAL,SOLE_PROPRIETOR,JAIPUR,RAJASTHAN,2024-01-15 01:23:00,,ACTIVE,3881.01,False,False,False,False,False,False
MCH6143,"MURTHY, KALA AND MANGAT",5812,EATING_PLACE,INDIVIDUAL,HYD,TELANGANA,2023-03-26 16:00:36,3144502115,ACTIVE,,True,True,True,False,False,False
MCH7681,"Aggarwal, Raj and Mand",5311,RETAIL,INDIVIDUAL,AMRITSAR,PUNJAB,2023-07-26 00:00:00,6309524938,ACTIVE,148.0,True,True,False,False,False,False
MCH4141,Sarkar and Sons,4814,MOBILE_RECHARGE,PARTNERSHIP,BANGALORE,KARNATAKA,,,ACTIVE,1485.34,True,False,False,False,True,False
MCH8571,"Sahni, Arya and Guha",4131,BUS_TAXI,PRIVATE_LIMITED,KOLKATA,WEST_BENGAL,,XXXX6085,ACTIVE,1192.48,True,False,False,False,False,False
MCH6697,"Chanda, Chakraborty and Mand",4814,TELECOM,INDIVIDUAL,PUNE,MAHARASHTRA,2025-09-29 15:02:00,4744924569,ACTIVE,706.35,True,True,False,False,False,False
MCH1881,"Bawa, Ganesan and Oak",5912,MEDICAL,PARTNERSHIP,CHENNAI,TAMIL_NADU,2023-12-14 00:00:00,,SUSPENDED,,True,False,True,False,False,False
MCH7586,RandhawaInc,05812,EATING_PLACE,PARTNERSHIP,CHENNAI,TAMIL_NADU,2025-06-21 00:00:00,,INACTIVE,629.75,False,False,False,False,False,False
MCH8374,nadig-batra,5699,FASHION,PARTNERSHIP,ASR,PUNJAB,2024-02-21 17:20:06,VELJ0567478440820,ACTIVE,831.77,True,True,False,False,False,False
MCH1553,basu-varma,5942,BOOK_STORE,SOLE_PROPRIETOR,CALCUTTA,WEST_BENGAL,,,ACTIVE,1630.0,True,False,False,False,False,False
MCH7957,Keer-Khalsa,,RETAIL,SOLE_PROPRIETOR,AMRITSAR,PUNJAB,2025-11-21 00:00:00,,ACTIVE,1690.94,False,False,False,False,False,False
MCH2250,Borra and Sons,5942,BOOKS,INDIVIDUAL,HYDERABAD,TELANGANA,2024-07-18 18:37:00,XXXX4935,ACTIVE,,True,False,False,False,False,False
MCH7023,Mannan-Mallick,5999,MISC_RETAIL,INDIVIDUAL,HYDERABAD,TELANGANA,,BQNS1502974429250,ACTIVE,1891.27,True,True,False,False,False,False
MCH5546,B0rde Inc,5311,RETAIL,INDIVIDUAL,LUDHIANA,PUNJAB,2024-09-27 00:00:00,JPIE0555435223526,ACTIVE,1430.97,True,True,False,False,False,False
MCH5494,raja ltd,05942,STATIONERY,PARTNERSHIP,LUDHIANA,PUNJAB,2025-07-19 00:00:00,XXXX2189,ACTIVE,209.91,False,False,False,False,False,False
MCH9714,Issac-Pall,5912,PHARMACIES,PRIVATE_LIMITED,MADRAS,TAMIL_NADU,2024-07-06 12:33:24,,INACTIVE,925.43,True,False,False,False,False,False
MCH2532,Chad Inc,05999,RETAIL_OTHER,PARTNERSHIP,JPR,RAJASTHAN,,SDKV0929160095786,INACTIVE,351.38,False,True,False,False,True,False
MCH6776,"Khanna, Kadakia and Hans",5942,BOOKS_STATIONERY,PARTNERSHIP,JALANDAR,PUNJAB,2024-12-16 14:27:00,,ACTIVE,7527.28,True,False,False,False,False,False
MCH9208,Lala-Tiwari,05942,BOOKS_STATIONERY,PARTNERSHIP,ASR,PUNJAB,2023-05-17 00:00:00,,INACTIVE,338.09,False,False,False,False,False,False
MCH3930,Kashyap-Rastogi,5699,APPAREL,INDIVIDUAL,LKO,UTTAR_PRADESH,,XXXX4709,ACTIVE,510.04,True,False,False,False,False,False
MCH7618,"Thaman, Parikh and Dubey",7011,HOTEL_LODGING,PRIVATE_LIMITED,DELHI,DELHI,2025-11-22 00:00:00,SGHB3691205385794,ACTIVE,244.24,True,True,False,False,False,False
MCH7621,"Sankaran, Sur and Panchal",5812,RESTAURANTS,INDIVIDUAL,JAIPUR,RAJASTHAN,2023-01-03 00:00:00,XXXX7790,ACTIVE,1992.6,True,False,False,False,False,False
MCH4589,"Sathe, Bumb and Shankar",5699,GARMENTS,SOLE_PROPRIETOR,AMRITSAR,PUNJAB,2024-10-27 01:28:39,XXXX1983,ACTIVE,76.99,True,False,False,False,False,False
MCH2191,"CHOUDHRY, RAI AND CHOKSHI",,BOOK_STORE,PRIVATE_LIMITED,CHENNAI,TAMIL_NADU,2025-04-14 00:00:00,,ACTIVE,3020.11,False,False,False,False,False,False
MCH8955,"Gade, Venkatesh and Bedi",,MISCELLANEOUS,SOLE_PROPRIETOR,BLR,KARNATAKA,2023-05-13 13:02:00,LWFG7573237346886,ACTIVE,455.69,False,True,False,False,False,False
MCH3591,"Panchal, Balasubramanian and Dey",05942,STATIONERY,PRIVATE_LIMITED,KOLKATA,WEST_BENGAL,2025-03-15 00:00:00,9832386733,ACTIVE,2193.61,False,True,False,False,False,False
MCH8221,Kala-Bajaj,5942,BOOK_STORE,SOLE_PROPRIETOR,BENGALURU,KARNATAKA,,5133526509,INACTIVE,1133.63,True,True,False,False,False,False
MCH2552,"Saran, Dyal and Wable",4814,PHONE_SERVICE,PARTNERSHIP,HYDERABAD,TELANGANA,2023-10-19 00:00:00,XXXX2290,ACTIVE,1588.96,True,False,False,False,False,False
MCH7784,dave-babu,5912,MEDICAL,PARTNERSHIP,LUDHIANA,PUNJAB,2023-03-16 00:00:00,XXXX3111,ACTIVE,643.0,True,False,False,False,False,False
MCH1853,Narayanan-Chander,4131,TRANSPORT,SOLE_PROPRIETOR,ASR,PUNJAB,,GGYD8312524893538,ACTIVE,13872.38,True,True,False,False,True,False
MCH9201,Ramachandran PLC,4814,PHONE_SERVICE,PRIVATE_LIMITED,JPR,RAJASTHAN,2024-10-02 18:21:00,,ACTIVE,1064.13,True,False,False,False,False,False
MCH3439,"PALAN, BORA AND PURI",5411,KIRANA,PRIVATE_LIMITED,LUDHIANA,PUNJAB,,AHWJ3061043363701,ACTIVE,1840.58,True,True,False,False,True,False
MCH8163,"Sama, Pant and Tara",UNKNOWN,BOOKS_STATIONERY,PRIVATE_LIMITED,LUCKNOW,UTTAR_PRADESH,2025-06-13 00:00:00,,ACTIVE,,False,False,True,False,False,False
MCH4090,DubeGroup,5311,DEPARTMENT_STORE,INDIVIDUAL,JAIPUR,RAJASTHAN,,NPEH3410333318653,ACTIVE,5497.54,True,True,False,False,True,False
MCH6751,Jhaveri-Rege,5942,BOOK_STORE,PRIVATE_LIMITED,JALANDHAR,PUNJAB,2023-07-30 00:00:00,,ACTIVE,1649.91,True,False,False,False,False,False
MCH2770,Nagi PLC,5999,RETAIL_OTHER,INDIVIDUAL,JAIPUR,RAJASTHAN,2024-05-06 13:56:02,,SUSPENDED,,True,False,True,False,False,False
MCH2274,kade-wadhwa,5699,CLOTHING,PARTNERSHIP,DELHI,DELHI,,,ACTIVE,,True,False,False,False,False,False
MCH4275,RAVAL-BORA,5812,RESTAURANT,SOLE_PROPRIETOR,JPR,RAJASTHAN,2024-04-18 04:43:05,3945076989,ACTIVE,1335.0,True,True,False,False,False,False
MCH5458,"Korpal, Venkatesh and Choudhary",7011,HOTEL,INDIVIDUAL,JPR,RAJASTHAN,2024-03-17 02:49:02,,ACTIVE,,True,False,False,False,False,False
MCH5997,"Kothari,BasuandKothari",5912,MEDICAL,SOLE_PROPRIETOR,DELHI,DELHI,2025-09-07 16:46:16,4059468429,INACTIVE,2459.46,True,True,False,False,False,False
MCH2675,Venkataraman-Rastogi,5942,BOOK_STORE,PRIVATE_LIMITED,ASR,PUNJAB,2025-06-23 00:00:00,YXGI4135701284971,ACTIVE,877.85,True,True,False,False,False,False
MCH5239,Saha Inc,5999,RETAIL_OTHER,INDIVIDUAL,LKO,UTTAR_PRADESH,2025-09-29 00:00:00,,ACTIVE,6907.0,True,False,False,False,False,False
MCH3907,"oza, sachdev and sarkar",5812,FOOD_SERVICES,PRIVATE_LIMITED,JALANDHAR,PUNJAB,,XXXX6224,ACTIVE,2184.56,True,False,False,False,False,False
MCH6009,"Nagar, Chowdhury and Raghavan",UNKNOWN,STATIONERY,PRIVATE_LIMITED,PUNE,MAHARASHTRA,,XXXX6864,ACTIVE,1266.03,False,False,False,False,False,False
MCH8861,Prashad and Sons,5999,RETAIL_OTHER,INDIVIDUAL,CHENNAI,TAMIL_NADU,,XXXX5366,ACTIVE,,True,False,False,False,False,False
MCH2383,Dewan-Misra,4814,MOBILE_RECHARGE,SOLE_PROPRIETOR,LDH,PUNJAB,,,ACTIVE,923.06,True,False,False,False,True,False
MCH5141,Sinha Ltd,,APPAREL,SOLE_PROPRIETOR,JPR,RAJASTHAN,2025-07-27 00:03:05,XXXX0376,INACTIVE,764.85,False,False,False,False,False,False
MCH5037,"SEKHON, DHILLON AND BATH",5812,RESTAURANT,PARTNERSHIP,DELHI,DELHI,,8639611595,SUSPENDED,,True,True,False,False,True,False
MCH7074,Lalla-Iyengar,,PHARMACIES,INDIVIDUAL,JALANDHAR,PUNJAB,,9351816139,ACTIVE,732.21,False,True,False,False,True,False
MCH6137,"Sidhu, Ahuja and Kumar",5812,FOOD,PARTNERSHIP,BENGALURU,KARNATAKA,,0510702134,ACTIVE,1574.67,True,True,False,False,False,False
MCH2115,Kohli-Doshi,4131,TRAVEL,SOLE_PROPRIETOR,CHENNAI,TAMIL_NADU,2024-05-24 11:16:59,XXXX7245,ACTIVE,8526.65,True,False,False,False,False,False
MCH8177,"Ghose, Om and Dada",5912,CHEMIST,INDIVIDUAL,JAIPUR,RAJASTHAN,2023-01-25 03:52:09,VAWO9622110634974,ACTIVE,578.46,True,True,False,False,False,False
MCH2946,Nagy-Jani,4131,BUS_TAXI,SOLE_PROPRIETOR,MUMBAI,MAHARASHTRA,,1929586448,ACTIVE,316.0,True,True,False,False,False,False
MCH1973,Sastry Ltd,5699,CLOTHS,SOLE_PROPRIETOR,MADRAS,TAMIL_NADU,2024-12-23 00:00:00,,ACTIVE,1479.74,True,False,False,False,False,False
MCH7544,NARAYAN-OOMMEN,4814,TELECOM,INDIVIDUAL,JALANDAR,PUNJAB,2023-06-29 00:00:00,RSLP3867431498538,INACTIVE,1478.06,True,True,False,False,False,False
MCH8393,Salvi LLC,7011,HOTELS,PARTNERSHIP,JALANDHAR,PUNJAB,2024-10-18 00:00:00,XXXX4953,ACTIVE,1230.0,True,False,False,False,False,False
MCH9393,"Sehgal, Chawla and Korpal",5812,RESTAURANT,INDIVIDUAL,AMRITSAR,PUNJAB,,XXXX8440,ACTIVE,896.96,True,False,False,False,True,False
MCH2205,Parmer-Lad,5311,DEPARTMENT_STORE,INDIVIDUAL,DELHI,DELHI,2023-07-01 18:11:38,QDLE8658067283923,ACTIVE,986.0,True,True,False,False,False,False
MCH3908,Kanda LLC,5999,RETAIL_OTHER,SOLE_PROPRIETOR,PUNE,MAHARASHTRA,,2653904246,ACTIVE,,True,True,True,False,True,False
MCH4560,Shankar Ltd,4814,TELECOM,INDIVIDUAL,BLR,KARNATAKA,,,ACTIVE,1403.88,True,False,False,False,True,False
MCH7311,Jhaveri-Hans,7011,HOTEL_LODGING,SOLE_PROPRIETOR,MUMBAI,MAHARASHTRA,,RZUE2319491323812,ACTIVE,1009.0,True,True,False,False,True,False
MCH5472,Dua Group,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,LUDHIANA,PUNJAB,2024-09-23 00:00:00,2328427852,ACTIVE,778.0,True,True,False,False,False,False
MCH8851,"Kanda, Kohli and Thaman",5812,RESTAURANT,SOLE_PROPRIETOR,JALANDHAR,PUNJAB,,,SUSPENDED,5573.07,True,False,False,False,False,False
