user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,pan_valid,aadhaar_valid,monthly_income_invalid_flag,monthly_income_parse_failure_flag,date_of_birth_parse_failure_flag,signup_timestamp_parse_failure_flag,kyc_status_unmapped_flag,risk_segment_unmapped_flag,age_years,age_invalid_flag,is_kyc_rejected,is_kyc_pending,is_high_kyc_risk,is_high_income_profile
USR93595,KAVYA CHADA,RJFGK5149D,356300256626,,MUMBAY,MAHARASHTRA,48764.0,FREELANCER,2025-08-20 00:00:00,PENDING,LOW,True,True,False,False,True,False,False,False,,False,False,True,False,False
USR80774,Charles Deshpande,RSICA9990T,283456402810,1961-03-20 00:00:00,PUNE,MAHARASHTRA,23129.0,GIG_WORKER,2025-08-02 22:40:33,VERIFIED,LOW,True,True,False,False,False,False,False,False,65,False,False,False,False,False
USR58057,Zehaan Dyal,OTAUM7576G,5943,,PUNE,MAHARASHTRA,41130.0,UNEMPLOYED,2025-09-13 02:32:43,VERIFIED,UNKNOWN,True,False,False,False,True,False,False,False,,False,False,False,False,False
USR71424,Ayushman Dutt,GNZCZ6651W,152971467612,1989-04-15 00:00:00,ASR,PUNJAB,35095.0,STUDENT,2025-09-05 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,37,False,False,False,False,False
USR25064,Abha Thakkar,AZBWI8712Y,228719777904,1982-03-21 00:00:00,JALANDHAR,PUNJAB,8882.0,GIG_WORKER,2024-07-23 00:00:00,VERIFIED,UNKNOWN,True,True,False,False,False,False,False,False,44,False,False,False,False,False
USR31897,Fitan Saran,WKYJV9822,9858,,CHENNAI,TAMIL_NADU,12749.0,RETIRED,2025-07-21 21:29:00,VERIFIED,LOW,False,False,False,False,True,False,False,False,,False,False,False,False,False
USR33855,Hemangini Kunda,ZNBQJ4789P,524072028961,1971-06-23 00:00:00,JALANDAR,PUNJAB,66802.0,SELF_EMPLOYED,,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,55,False,False,False,False,True
USR67269,Odika Rao,ECUSA0759O,623958085610,1981-08-27 00:00:00,LUCKNOW,UTTAR_PRADESH,39839.0,FREELANCER,2025-10-02 09:30:40,VERIFIED,UNKNOWN,True,True,False,False,False,False,False,False,45,False,False,False,False,False
USR59323,Yochana Grover,ZVZBV6068Y,,,LDH,PUNJAB,69245.0,STUDENT,2025-05-30 00:00:00,VERIFIED,MEDIUM,True,False,False,False,True,False,False,False,,False,False,False,False,True
USR84739,Gautami Thakkar,ITOYF9290E,272953587304,,JALANDHAR,PUNJAB,57683.0,UNEMPLOYED,2025-05-09 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,,False,False,False,False,False
USR60695,Bhanumati Singh,XKGDJ1970L,9605390720,,POONA,MAHARASHTRA,35619.0,STUDENT,2025-08-15 03:50:00,VERIFIED,LOW,True,False,False,False,True,False,False,False,,False,False,False,False,False
USR73956,Keya Anne,EFWFC7493M,360958840426,1996-09-18 00:00:00,CALCUTTA,WEST_BENGAL,,STUDENT,,VERIFIED,MEDIUM,True,True,False,False,False,True,False,False,29,False,False,False,False,
USR20809,TEJAS MALHOTRA,DSWYK9501Z,805832525578,2007-08-11 00:00:00,JPR,RAJASTHAN,10319.0,BUSINESS_OWNER,2025-05-23 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,19,False,False,False,False,False
USR48572,Anthony Patil,GPTBV4802N,551907112423,,CALCUTTA,WEST_BENGAL,26914.0,SELF_EMPLOYED,,REJECTED,MEDIUM,True,True,False,False,True,True,False,False,,False,True,False,False,False
USR14874,Siddharth Shere,IANIH1530K,3091,1974-04-29 03:15:00,MUMBAI,MAHARASHTRA,17516.0,GIG_WORKER,2024-08-25 00:00:00,VERIFIED,LOW,True,False,False,False,False,False,False,False,52,False,False,False,False,False
USR77858,DevMadan,CSZSU9641M,,,JALANDHAR,PUNJAB,,SALARIED,2024-06-29 00:00:00,VERIFIED,LOW,True,False,True,False,True,False,False,False,,False,False,False,False,
USR16579,Meghana Sarin,AQRBX3008Y,720891912533,1993-08-21 00:00:00,LUDHIANA,PUNJAB,27404.0,FARMER,2025-05-20 14:20:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,33,False,False,False,False,False
USR56593,0scar Dutta,GGEDB9123Y,3790983885573,1978-08-21 00:00:00,LUCKNOW,UTTAR_PRADESH,,SALARIED,2024-01-15 19:52:26,PENDING,MEDIUM,True,False,False,False,False,False,False,False,48,False,False,True,False,
USR11189,dhruv butala,LHKTJ7107B,181349254324,1994-02-04 13:15:44,HYDERABAD,TELANGANA,29245.0,BUSINESS_OWNER,2024-02-10 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,32,False,False,False,False,False
USR81745,GAURI NAYAR,LGMZT6696C,4620,2005-08-30 04:36:44,MADRAS,TAMIL_NADU,42986.0,SALARIED,2025-12-27 00:00:00,VERIFIED,LOW,True,False,False,False,False,False,False,False,21,False,False,False,False,False
USR15378,Zehaan Madan,DYDQG6090X,547531052685,,HYD,TELANGANA,35930.0,SALARIED,2024-10-24 17:09:10,REJECTED,LOW,True,True,False,False,True,False,False,False,,False,True,False,False,False
USR59489,Zilmil Dara,KFBTH7153B,254944264464,,MADRAS,TAMIL_NADU,35767.0,GIG_WORKER,2025-07-30 00:00:00,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR69450,Agastya Ray,,8134854527192,1961-01-07 06:07:04,LUCKNOW,UTTAR_PRADESH,15.3,SALARIED,2024-02-11 09:51:26,VERIFIED,LOW,False,False,False,False,False,False,False,False,65,False,False,False,False,False
USR37140,Harinakshi Natarajan,LCMDV2451Z,546473254025,1993-11-22 00:00:00,MUMBAY,MAHARASHTRA,19998.0,SELF_EMPLOYED,2025-10-31 16:03:55,VERIFIED,LOW,True,True,False,False,False,False,False,False,32,False,False,False,False,False
USR96715,Aditya Tripathi,LHOEM4543B,568817490866,,JPR,RAJASTHAN,22322.0,FARMER,2025-09-15 17:45:00,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR33313,Patrick Keer,RJMXH7935Q,678530631092,1975-06-17 17:46:00,MUMBAY,MAHARASHTRA,42983.0,SELF_EMPLOYED,2025-12-05 19:45:31,REJECTED,LOW,True,True,False,False,False,False,False,False,51,False,True,False,False,False
USR27350,janani bobal,YSFEZ6958V,936760044469,1971-05-12 02:32:30,KOLKATA,WEST_BENGAL,26282.0,FREELANCER,,VERIFIED,LOW,True,True,False,False,False,True,False,False,55,False,False,False,False,False
USR28929,Lopa Ramanathan,WBKEF7218D,502836489445,2003-03-25 00:00:00,LDH,PUNJAB,18071.0,BUSINESS_OWNER,2025-05-03 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,23,False,False,False,False,False
USR86215,Dakshesh Bail,SUOYI3247V,925932462800,1968-07-01 00:00:00,JAIPUR,RAJASTHAN,49862.0,FARMER,2025-12-22 00:00:00,PENDING,MEDIUM,True,True,False,False,False,False,False,False,58,False,False,True,False,False
USR42126,Samuel Sheth,YCEAC5093E,232744858977,1989-08-04 09:12:59,MADRAS,TAMIL_NADU,30613.0,UNEMPLOYED,2024-08-15 09:08:27,VERIFIED,LOW,True,True,False,False,False,False,False,False,37,False,False,False,False,False
USR91487,Hemang Sankar,ZOXEN7030B,108951074575,,MUMBAI,MAHARASHTRA,70475.0,SALARIED,2024-09-08 11:33:51,VERIFIED,MEDIUM,True,True,False,False,True,False,False,False,,False,False,False,False,True
USR33139,Siddharth Goswami,OHWJI5515K,731382738479,1976-05-06 00:00:00,NEW_DELHI,DELHI,63.4,STUDENT,2024-11-26 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,50,False,False,False,False,False
USR34438,Harita Wa1i,KIXZN6052X,4655026956642,1988-11-25 00:00:00,BANGALORE,KARNATAKA,40.7,SALARIED,,PENDING,LOW,True,False,False,False,False,True,False,False,37,False,False,True,False,False
USR26538,ZayyanHalder,DNLMG2990P,434000042256,,LKO,UTTAR_PRADESH,27361.0,SELF_EMPLOYED,2024-08-17 00:00:00,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR65912,Vinaya Chawla,GCECH5328,3184653442,1980-03-17 00:00:00,JALANDHAR,PUNJAB,47.2,BUSINESS_OWNER,2026-03-25 00:00:00,VERIFIED,LOW,False,False,False,False,False,False,False,False,46,False,False,False,False,False
USR63072,ChandreshRattan,HMYZF4764C,829171462735,1960-03-10 00:00:00,CHENNAI,TAMIL_NADU,29629.0,BUSINESS_OWNER,2026-02-15 23:55:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,66,False,False,False,False,False
USR30514,LAKSHIT SANGHA,AGCNT0746W,128229146191,,LUDHIANA,PUNJAB,26722.0,RETIRED,2025-09-01 00:00:00,VERIFIED,UNKNOWN,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR12336,Karan Chana,WSNFA5076D,906163605815,2007-09-30 07:59:04,KOLKATA,WEST_BENGAL,40265.0,RETIRED,2024-07-07 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,18,False,False,False,False,False
USR67394,VANSHA GOEL,,779300033584,,JPR,RAJASTHAN,43673.0,STUDENT,2026-03-03 02:12:35,REJECTED,LOW,False,True,False,False,True,False,False,False,,False,True,False,False,False
USR27455,YaminiVarma,GOEWW8038C,063415980242,2004-03-14 23:20:18,MUMBAY,MAHARASHTRA,47340.0,RETIRED,2024-05-03 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,22,False,False,False,False,False
USR20552,Upadhriti Mandal,BZBCH6912T,9534921675382,1977-08-27 00:00:00,KOLKATA,WEST_BENGAL,32354.0,UNEMPLOYED,2024-06-16 05:54:17,REJECTED,LOW,True,False,False,False,False,False,False,False,49,False,True,False,False,False
USR20607,Anjali Gade,CRCHU8745S,385566493795,1968-07-30 00:00:00,DELHI,DELHI,45.3,STUDENT,2025-07-13 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,58,False,False,False,False,False
USR99620,OniBal,JPZIH8378Y,786262843185,1982-06-23 00:00:00,LUDHIANA,PUNJAB,15818.0,UNEMPLOYED,,PENDING,LOW,True,True,False,False,False,True,False,False,44,False,False,True,False,False
USR70997,Aahana Sen,,381622143881,1968-03-05 00:00:00,JPR,RAJASTHAN,20011.0,BUSINESS_OWNER,2025-08-21 00:00:00,VERIFIED,LOW,False,True,False,False,False,False,False,False,58,False,False,False,False,False
USR14312,Megha Garg,CDTAD9764R,119471945314,,CHENNAI,TAMIL_NADU,14553.0,BUSINESS_OWNER,2025-09-10 00:00:00,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR68489,yutika mutti,BGBLS6183O,448253133709,2006-06-07 09:28:45,CHENNAI,TAMIL_NADU,29819.0,STUDENT,,VERIFIED,HIGH,True,True,False,False,False,False,False,False,20,False,False,False,True,False
USR60621,LopaChowdhury,FMMOB7415K,5571932926688,1982-01-26 00:00:00,LKO,UTTAR_PRADESH,29528.0,STUDENT,2024-06-28 00:00:00,PENDING,MEDIUM,True,False,False,False,False,False,False,False,44,False,False,True,False,False
USR78932,Ekani Chad,JOHZU4908P,166218948642,1980-01-16 00:00:00,JAIPUR,RAJASTHAN,35.5,STUDENT,2025-01-24 03:27:44,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,46,False,False,False,False,False
USR31920,Jagrati Sangha,JGYVY6777,104142856155,1970-10-11 07:27:04,BENGALURU,KARNATAKA,,RETIRED,2024-02-07 12:53:32,VERIFIED,MEDIUM,False,True,False,False,False,False,False,False,55,False,False,False,False,
USR64009,Kala Thaman,PDVGT5134K,554534030144,1977-05-29 00:00:00,DILLI,DELHI,22424.0,FARMER,,VERIFIED,HIGH,True,True,False,False,False,True,False,False,49,False,False,False,True,False
USR34328,Samaksh Rattan,IZVFC2400G,958574073277,2000-05-09 00:00:00,KOLKATA,WEST_BENGAL,48011.0,UNEMPLOYED,,VERIFIED,LOW,True,True,False,False,False,False,False,False,26,False,False,False,False,False
USR71492,Simon Hora,DFDJE0221H,4768919273,1980-03-29 00:00:00,LDH,PUNJAB,22961.0,BUSINESS_OWNER,,VERIFIED,LOW,True,False,False,False,False,True,False,False,46,False,False,False,False,False
USR51826,Jagvi Grover,JUAWU5192F,394682479315,,CHENNAI,TAMIL_NADU,36383.0,SELF_EMPLOYED,2025-10-14 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,,False,False,False,False,False
USR43224,Advaith Vora,QLMPB5467Q,226169698919,1995-03-19 00:00:00,LKO,UTTAR_PRADESH,47118.0,UNEMPLOYED,,VERIFIED,LOW,True,True,False,False,False,True,False,False,31,False,False,False,False,False
USR19462,Triveni Atwal,BGXSW9255F,693538648436,1981-09-23 00:00:00,BLR,KARNATAKA,,FARMER,2025-02-28 00:00:00,PENDING,LOW,True,True,False,True,False,False,False,False,44,False,False,True,False,
USR30700,Charan Merchant,SSFMZ5901Y,741200664331,,KOLKATA,WEST_BENGAL,48809.0,FREELANCER,2025-10-05 19:34:42,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR62979,Samar Brahmbhatt,,736481665575,,HYD,TELANGANA,12.7,STUDENT,,VERIFIED,LOW,False,True,False,False,True,False,False,False,,False,False,False,False,False
USR65590,Yasti Cherian,ZDPJX7934X,119988716516,,DELHI,DELHI,33205.0,BUSINESS_OWNER,2024-08-17 21:38:40,REJECTED,LOW,True,True,False,False,True,False,False,False,,False,True,False,False,False
USR52011,Varenya Rajagopal,HGZDB7943R,329268483045,,CHENNAI,TAMIL_NADU,26441.0,FREELANCER,2024-07-05 09:52:31,VERIFIED,LOW,True,True,False,False,False,False,False,False,,False,False,False,False,False
USR53520,Mason Ghosh,ZJNUX6705V,305730291685,,PUNE,MAHARASHTRA,32011.0,BUSINESS_OWNER,2025-07-06 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,,False,False,False,False,False
USR30523,Unni Kale,WSRBZ2621J,345782034148,1975-06-23 00:00:00,HYDERABAD,TELANGANA,30452.0,RETIRED,,VERIFIED,LOW,True,True,False,False,False,False,False,False,51,False,False,False,False,False
USR41936,UpmaGoda,OLEKK4766J,112699459006,1975-09-30 12:21:53,PUNE,MAHARASHTRA,16124.0,STUDENT,2026-02-24 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,50,False,False,False,False,False
USR87582,Zansi Dugal,TYLEB4210,774309682936,1991-07-26 09:17:07,LKO,UTTAR_PRADESH,13720.0,STUDENT,2025-08-31 00:00:00,VERIFIED,HIGH,False,True,False,False,False,False,False,False,35,False,False,False,True,False
USR75709,Advik Palan,MRAKG0416,3753,1987-10-01 19:29:50,LKO,UTTAR_PRADESH,,UNEMPLOYED,2025-05-24 04:21:14,VERIFIED,LOW,False,False,False,True,False,False,False,False,38,False,False,False,False,
USR75164,Unnati Seth,PFBHW3627I,572545688038,,CHENNAI,TAMIL_NADU,,UNEMPLOYED,,VERIFIED,UNKNOWN,True,True,False,False,True,True,False,False,,False,False,False,False,
USR19866,KIAAN PATLA,VFABR4097J,857843121386,1997-02-24 07:23:50,CALCUTTA,WEST_BENGAL,28466.0,SELF_EMPLOYED,,VERIFIED,LOW,True,True,False,False,False,False,False,False,29,False,False,False,False,False
USR66106,Tanveer Barman,BJBSH0906J,,,MUMBAI,MAHARASHTRA,39716.0,STUDENT,2024-06-21 00:00:00,VERIFIED,LOW,True,False,False,False,True,False,False,False,,False,False,False,False,False
USR92046,Ayushman Memon,LOVOU0187W,887075200076,2006-03-21 00:00:00,JPR,RAJASTHAN,35010.0,FARMER,2024-01-17 00:00:00,VERIFIED,HIGH,True,True,False,False,False,False,False,False,20,False,False,False,True,False
USR58005,jason raja,TTFFD7378C,935696649095,1995-07-21 00:00:00,JALANDHAR,PUNJAB,51764.0,GIG_WORKER,2024-02-08 07:21:37,VERIFIED,LOW,True,True,False,False,False,False,False,False,31,False,False,False,False,False
USR77760,ONVEER MISHRA,WKGDG9764T,6754765798,1985-03-13 00:00:00,BENGALURU,KARNATAKA,16517.0,STUDENT,2025-03-18 08:30:00,VERIFIED,HIGH,True,False,False,False,False,False,False,False,41,False,False,False,True,False
USR46042,Wyatt Acharya,RHFRC2336C,2061,1992-04-26 00:00:00,JAIPUR,RAJASTHAN,11502.0,GIG_WORKER,2024-01-24 00:00:00,VERIFIED,MEDIUM,True,False,False,False,False,False,False,False,34,False,False,False,False,False
USR52876,Veer More,NUROK0992S,,2007-01-07 01:47:17,NEW_DELHI,DELHI,19650.0,RETIRED,2024-09-16 00:38:02,VERIFIED,LOW,True,False,False,False,False,False,False,False,19,False,False,False,False,False
USR34381,Rachit Agate,KGQPA7890I,665903458948,,JPR,RAJASTHAN,17940.0,STUDENT,,VERIFIED,MEDIUM,True,True,False,False,True,True,False,False,,False,False,False,False,False
USR95623,Ranveer Mangal,UHNAG4167K,2963,2001-03-16 00:00:00,AMRITSAR,PUNJAB,,BUSINESS_OWNER,2024-02-10 00:00:00,VERIFIED,LOW,True,False,False,False,False,False,False,False,25,False,False,False,False,
USR53705,bina chakraborty,HQXSU4843B,,1973-04-09 00:00:00,LDH,PUNJAB,90037.0,SELF_EMPLOYED,2025-10-04 20:15:30,REJECTED,LOW,True,False,False,False,False,False,False,False,53,False,True,False,False,True
USR16104,watika deol,EDRJV1626K,192758318796,1969-06-08 00:00:00,BENGALURU,KARNATAKA,22159.0,FARMER,,VERIFIED,UNKNOWN,True,True,False,False,False,True,False,False,57,False,False,False,False,False
USR14143,Charvi Prakash,,330195354831,1978-04-20 00:00:00,PUNE,MAHARASHTRA,18019.0,GIG_WORKER,2024-04-10 00:00:00,PENDING,LOW,False,True,False,False,False,False,False,False,48,False,False,True,False,False
USR89630,Shravya Bhatnagar,DMNFD0290K,439998430873,1982-02-14 21:16:33,POONA,MAHARASHTRA,20146.0,UNEMPLOYED,2024-09-27 06:27:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,44,False,False,False,False,False
USR22710,Jagvi Tripathi,ETSPH4628J,926853863814,2007-05-12 00:48:28,LDH,PUNJAB,11.7,BUSINESS_OWNER,,VERIFIED,LOW,True,True,False,False,False,True,False,False,19,False,False,False,False,False
USR51409,Faraj Doctor,OTCQX4458W,6696375120,2001-04-24 00:46:00,KOLKATA,WEST_BENGAL,15.8,RETIRED,2025-03-28 00:00:00,REJECTED,UNKNOWN,True,False,False,False,False,False,False,False,25,False,True,False,False,False
USR54441,Rohan Cheema,GIOBH8409W,409273658384,,DELHI,DELHI,,FREELANCER,2025-11-30 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,,False,False,False,False,
USR91454,Theodore Bose,RMLQJ0870A,,,LKO,UTTAR_PRADESH,,FREELANCER,2025-04-15 00:00:00,VERIFIED,MEDIUM,True,False,False,False,True,False,False,False,,False,False,False,False,
USR93481,avi subramanian,XEKUM4722V,844539923387,,LUDHIANA,PUNJAB,33814.0,STUDENT,2026-02-15 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,,False,False,False,False,False
USR95985,Sai Prashad,JUBZB2115K,233517377891,1961-09-23 00:00:00,LUDHIANA,PUNJAB,,SALARIED,2025-11-16 00:00:00,VERIFIED,LOW,True,True,True,False,False,False,False,False,64,False,False,False,False,
USR75514,Urvashi Sidhu,,616043504575,1970-04-09 00:00:00,JALANDHAR,PUNJAB,10970.0,STUDENT,2025-09-15 00:00:00,VERIFIED,LOW,False,True,False,False,False,False,False,False,56,False,False,False,False,False
USR26718,PATRICK BAL,YKPKK9321J,227412195396,1971-03-22 00:00:00,CALCUTTA,WEST_BENGAL,25462.0,SALARIED,2025-08-14 00:00:00,VERIFIED,HIGH,True,True,False,False,False,False,False,False,55,False,False,False,True,False
USR74287,Jonathan Malhotra,VIXWH9545,407147353258,,MADRAS,TAMIL_NADU,6738.0,BUSINESS_OWNER,,PENDING,LOW,False,True,False,False,True,False,False,False,,False,False,True,False,False
USR35644,Nathaniel Patil,ALXFU7114A,097937022992,,DELHI,DELHI,19602.0,UNEMPLOYED,2025-03-07 00:00:00,VERIFIED,MEDIUM,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR50037,YAMINI GREWAL,QTZIH2351M,040067391620,1983-01-21 00:00:00,JPR,RAJASTHAN,22889.0,STUDENT,2026-03-28 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,43,False,False,False,False,False
USR46328,Inaya Subramaniam,DSHWK0659W,9223349320,1963-10-30 01:04:46,AMRITSAR,PUNJAB,,FREELANCER,,VERIFIED,LOW,True,False,False,False,False,False,False,False,62,False,False,False,False,
USR35202,Tanveer Purohit,YSWNF9471A,374269345191,,HYDERABAD,TELANGANA,46936.0,UNEMPLOYED,,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR22003,pahal bobal,XPNEO4663T,976521805317,1968-12-14 00:00:00,JALANDHAR,PUNJAB,19605.0,FREELANCER,2025-05-20 00:35:38,VERIFIED,LOW,True,True,False,False,False,False,False,False,57,False,False,False,False,False
USR71692,Jagrati Goel,WBKMM8141I,515543605875,1971-12-16 00:00:00,PUNE,MAHARASHTRA,41517.0,STUDENT,2025-06-01 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,54,False,False,False,False,False
USR63152,Ethan Sandal,TOAOQ9674R,710767638692,,JPR,RAJASTHAN,19564.0,UNEMPLOYED,2024-02-25 14:03:29,VERIFIED,LOW,True,True,False,False,False,False,False,False,,False,False,False,False,False
USR22508,Faqid Ravi,RATFS2740K,127671698139,1983-10-25 00:00:00,MADRAS,TAMIL_NADU,,SELF_EMPLOYED,,VERIFIED,UNKNOWN,True,True,False,True,False,True,False,False,42,False,False,False,False,
USR75485,Zashil Iyer,JYFVE8811C,418819031366,1989-03-15 00:00:00,DILLI,DELHI,21763.0,FREELANCER,2025-07-24 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,37,False,False,False,False,False
USR58476,Sanya Baral,,,2003-07-13 00:00:00,HYD,TELANGANA,40397.0,FREELANCER,2026-02-08 00:00:00,VERIFIED,LOW,False,False,False,False,False,False,False,False,23,False,False,False,False,False
USR39993,Omisha Walla,GXDMU3999N,200847720277,2000-12-19 00:00:00,HYDERABAD,TELANGANA,16155.0,RETIRED,,REJECTED,UNKNOWN,True,True,False,False,False,False,False,False,25,False,True,False,False,False
USR21568,Sanaya Srinivas,YVHPC2774W,126533561399,1968-04-16 00:00:00,AMRITSAR,PUNJAB,,FARMER,2025-02-14 00:00:00,PENDING,LOW,True,True,False,False,False,False,False,False,58,False,False,True,False,
USR10959,Madhav Bora,UOXNU3765T,,,BLR,KARNATAKA,56198.0,FARMER,,VERIFIED,LOW,True,False,False,False,True,True,False,False,,False,False,False,False,False
USR51493,Mahika More,UUVNL1931S,634563379159,1996-06-03 00:00:00,JAIPUR,RAJASTHAN,11578.0,FREELANCER,2025-04-03 19:30:13,VERIFIED,LOW,True,True,False,False,False,False,False,False,30,False,False,False,False,False
USR56023,Jhalak Bhatnagar,UAHXZ3975Q,582844909849,1963-01-07 00:00:00,JALANDHAR,PUNJAB,24366.0,SALARIED,2025-10-06 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,63,False,False,False,False,False
USR94821,Kamya Nagar,GYZJZ0125M,674590733632,1964-12-15 00:00:00,POONA,MAHARASHTRA,10.2,BUSINESS_OWNER,2024-09-12 14:47:47,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,61,False,False,False,False,False
USR17246,Luke Sant,,426755291435,1969-05-11 00:00:00,LUDHIANA,PUNJAB,34571.0,GIG_WORKER,2024-07-06 00:00:00,VERIFIED,MEDIUM,False,True,False,False,False,False,False,False,57,False,False,False,False,False
USR67911,Jeevika Swaminathan,SVPPX9633V,210774831783,1988-03-09 00:00:00,JALANDHAR,PUNJAB,37894.0,STUDENT,2026-03-22 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,38,False,False,False,False,False
